Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
British Virgin Islands,VGB,2006,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,294
British Virgin Islands,VGB,2005,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,293
British Virgin Islands,VGB,2004,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,301
British Virgin Islands,VGB,2003,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,311
British Virgin Islands,VGB,2002,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,314
British Virgin Islands,VGB,2001,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,309
British Virgin Islands,VGB,2000,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,298
British Virgin Islands,VGB,1999,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,291
British Virgin Islands,VGB,1998,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,288
British Virgin Islands,VGB,1997,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,289
British Virgin Islands,VGB,1996,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,291
British Virgin Islands,VGB,1995,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,291
British Virgin Islands,VGB,1994,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,281
British Virgin Islands,VGB,1993,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,261
British Virgin Islands,VGB,1992,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,238
British Virgin Islands,VGB,1991,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,217
British Virgin Islands,VGB,1990,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,221
British Virgin Islands,VGB,1989,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,239
British Virgin Islands,VGB,1988,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,262
British Virgin Islands,VGB,1987,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,274
British Virgin Islands,VGB,1986,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,274
British Virgin Islands,VGB,1985,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,273
British Virgin Islands,VGB,1984,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,276
British Virgin Islands,VGB,1983,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,277
British Virgin Islands,VGB,1982,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,275
British Virgin Islands,VGB,1981,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,265
British Virgin Islands,VGB,1980,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,264
British Virgin Islands,VGB,1979,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,254
British Virgin Islands,VGB,1978,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,237
British Virgin Islands,VGB,1977,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,219
British Virgin Islands,VGB,1976,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,204
British Virgin Islands,VGB,1975,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,192
British Virgin Islands,VGB,1974,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,189
British Virgin Islands,VGB,1973,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,189
British Virgin Islands,VGB,1972,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,190
British Virgin Islands,VGB,1971,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,187
British Virgin Islands,VGB,1970,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,203
British Virgin Islands,VGB,2018,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1060
British Virgin Islands,VGB,2016,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,1005
British Virgin Islands,VGB,2015,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,981
British Virgin Islands,VGB,2014,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,956
British Virgin Islands,VGB,2013,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,933
British Virgin Islands,VGB,2012,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,911
British Virgin Islands,VGB,2011,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,884
British Virgin Islands,VGB,2010,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,882
British Virgin Islands,VGB,2009,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,874
British Virgin Islands,VGB,2008,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,861
British Virgin Islands,VGB,2007,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,845
British Virgin Islands,VGB,2006,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,824
British Virgin Islands,VGB,2005,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,822
British Virgin Islands,VGB,2004,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,805
British Virgin Islands,VGB,2003,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,776
British Virgin Islands,VGB,2002,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,738
British Virgin Islands,VGB,2001,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,698
British Virgin Islands,VGB,2000,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,692
British Virgin Islands,VGB,1999,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,693
British Virgin Islands,VGB,1998,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,690
British Virgin Islands,VGB,1997,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,675
British Virgin Islands,VGB,1996,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,636
British Virgin Islands,VGB,1995,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,597
British Virgin Islands,VGB,1994,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,579
British Virgin Islands,VGB,1993,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,593
British Virgin Islands,VGB,1992,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,634
British Virgin Islands,VGB,1991,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,695
British Virgin Islands,VGB,1990,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,773
British Virgin Islands,VGB,1989,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,818
British Virgin Islands,VGB,1988,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,828
British Virgin Islands,VGB,1987,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,813
British Virgin Islands,VGB,1986,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,776
British Virgin Islands,VGB,1985,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,757
British Virgin Islands,VGB,1984,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,719
British Virgin Islands,VGB,1983,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,664
British Virgin Islands,VGB,1982,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,597
British Virgin Islands,VGB,1981,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,524
British Virgin Islands,VGB,1980,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,491
British Virgin Islands,VGB,1979,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,466
British Virgin Islands,VGB,1978,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,454
British Virgin Islands,VGB,1977,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,449
British Virgin Islands,VGB,1976,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,450
British Virgin Islands,VGB,1975,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,456
British Virgin Islands,VGB,1974,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,456
British Virgin Islands,VGB,1973,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,446
British Virgin Islands,VGB,1972,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,431
British Virgin Islands,VGB,1971,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,411
British Virgin Islands,VGB,1970,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,407
British Virgin Islands,VGB,2018,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2141
British Virgin Islands,VGB,2016,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2017
British Virgin Islands,VGB,2015,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1957
British Virgin Islands,VGB,2014,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1893
British Virgin Islands,VGB,2013,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1830
British Virgin Islands,VGB,2012,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1762
British Virgin Islands,VGB,2011,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1685
British Virgin Islands,VGB,2010,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1657
British Virgin Islands,VGB,2009,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1636
British Virgin Islands,VGB,2008,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1619
British Virgin Islands,VGB,2007,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1606
British Virgin Islands,VGB,2006,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1595
British Virgin Islands,VGB,2005,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1620
British Virgin Islands,VGB,2004,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1607
British Virgin Islands,VGB,2003,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1563
British Virgin Islands,VGB,2002,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1500
British Virgin Islands,VGB,2001,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1430
British Virgin Islands,VGB,2000,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1420
British Virgin Islands,VGB,1999,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1419
British Virgin Islands,VGB,1998,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1409
British Virgin Islands,VGB,1997,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1374
British Virgin Islands,VGB,1996,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1295
British Virgin Islands,VGB,1995,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1219
British Virgin Islands,VGB,1994,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1185
British Virgin Islands,VGB,1993,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1209
British Virgin Islands,VGB,1992,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1281
British Virgin Islands,VGB,1991,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1391
British Virgin Islands,VGB,1990,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1540
British Virgin Islands,VGB,1989,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1636
British Virgin Islands,VGB,1988,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1670
British Virgin Islands,VGB,1987,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1654
British Virgin Islands,VGB,1986,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1600
British Virgin Islands,VGB,1985,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1579
British Virgin Islands,VGB,1984,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1512
British Virgin Islands,VGB,1983,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1399
British Virgin Islands,VGB,1982,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1257
British Virgin Islands,VGB,1981,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1092
British Virgin Islands,VGB,1980,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1013
British Virgin Islands,VGB,1979,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,957
British Virgin Islands,VGB,1978,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,932
British Virgin Islands,VGB,1977,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,924
British Virgin Islands,VGB,1976,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,926
British Virgin Islands,VGB,1975,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,941
British Virgin Islands,VGB,1974,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,957
British Virgin Islands,VGB,1973,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,972
British Virgin Islands,VGB,1972,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,993
British Virgin Islands,VGB,1971,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1026
British Virgin Islands,VGB,1970,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1062
British Virgin Islands,VGB,2018,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1081
British Virgin Islands,VGB,2016,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,1012
British Virgin Islands,VGB,2015,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,976
British Virgin Islands,VGB,2014,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,937
British Virgin Islands,VGB,2013,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,897
British Virgin Islands,VGB,2012,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,851
British Virgin Islands,VGB,2011,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,801
British Virgin Islands,VGB,2010,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,775
British Virgin Islands,VGB,2009,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,762
British Virgin Islands,VGB,2008,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,758
British Virgin Islands,VGB,2007,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,761
British Virgin Islands,VGB,2006,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,771
British Virgin Islands,VGB,2005,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,798
British Virgin Islands,VGB,2004,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,802
British Virgin Islands,VGB,2003,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,787
British Virgin Islands,VGB,2002,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,762
British Virgin Islands,VGB,2001,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,732
British Virgin Islands,VGB,2000,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,728
British Virgin Islands,VGB,1999,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,726
British Virgin Islands,VGB,1998,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,719
British Virgin Islands,VGB,1997,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,699
British Virgin Islands,VGB,1996,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,659
British Virgin Islands,VGB,1995,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,622
British Virgin Islands,VGB,1994,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,606
British Virgin Islands,VGB,1993,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,616
British Virgin Islands,VGB,1992,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,647
British Virgin Islands,VGB,1991,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,696
British Virgin Islands,VGB,1990,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,767
British Virgin Islands,VGB,1989,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,818
British Virgin Islands,VGB,1988,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,842
British Virgin Islands,VGB,1987,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,841
British Virgin Islands,VGB,1986,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,824
British Virgin Islands,VGB,1985,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,822
British Virgin Islands,VGB,1984,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,793
British Virgin Islands,VGB,1983,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,735
British Virgin Islands,VGB,1982,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,660
British Virgin Islands,VGB,1981,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,568
British Virgin Islands,VGB,1980,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,522
British Virgin Islands,VGB,1979,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,491
British Virgin Islands,VGB,1978,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,478
British Virgin Islands,VGB,1977,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,475
British Virgin Islands,VGB,1976,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,476
British Virgin Islands,VGB,1975,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,485
British Virgin Islands,VGB,1974,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,501
British Virgin Islands,VGB,1973,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,526
British Virgin Islands,VGB,1972,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,562
British Virgin Islands,VGB,1971,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,615
British Virgin Islands,VGB,1970,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,655
British Virgin Islands,VGB,2019,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2018,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2017,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2016,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2015,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2014,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2013,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2012,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2011,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2010,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2009,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2008,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2007,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2006,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2005,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2004,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2003,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2002,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2001,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2000,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,1999,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,1998,Official entrance age to compulsory education (years),UIS.CEAGE.1,5
British Virgin Islands,VGB,2018,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1002
British Virgin Islands,VGB,2017,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1331
British Virgin Islands,VGB,2016,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1362
British Virgin Islands,VGB,2015,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1378
British Virgin Islands,VGB,2014,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1367
British Virgin Islands,VGB,2013,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1322
British Virgin Islands,VGB,2012,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1308
British Virgin Islands,VGB,2011,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1289
British Virgin Islands,VGB,2010,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1374
British Virgin Islands,VGB,2009,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1302
British Virgin Islands,VGB,2007,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1301
British Virgin Islands,VGB,2006,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1295
British Virgin Islands,VGB,2005,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1243
British Virgin Islands,VGB,2004,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1248
British Virgin Islands,VGB,2003,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1149
British Virgin Islands,VGB,2002,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1098
British Virgin Islands,VGB,2001,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1053
British Virgin Islands,VGB,2000,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1081
British Virgin Islands,VGB,1999,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,1030
British Virgin Islands,VGB,2018,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,474
British Virgin Islands,VGB,2017,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,636
British Virgin Islands,VGB,2016,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,687
British Virgin Islands,VGB,2015,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,690
British Virgin Islands,VGB,2014,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,685
British Virgin Islands,VGB,2013,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,648
British Virgin Islands,VGB,2012,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,621
British Virgin Islands,VGB,2011,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,607
British Virgin Islands,VGB,2010,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,665
British Virgin Islands,VGB,2009,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,641
British Virgin Islands,VGB,2007,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,683
British Virgin Islands,VGB,2006,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,677
British Virgin Islands,VGB,2005,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,679
British Virgin Islands,VGB,2004,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,641
British Virgin Islands,VGB,2003,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,591
British Virgin Islands,VGB,2002,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,543
British Virgin Islands,VGB,2001,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,537
British Virgin Islands,VGB,2000,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,531
British Virgin Islands,VGB,1999,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,466
British Virgin Islands,VGB,2018,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,729
British Virgin Islands,VGB,2017,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,924
British Virgin Islands,VGB,2016,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,672
British Virgin Islands,VGB,2015,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,649
British Virgin Islands,VGB,2014,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,620
British Virgin Islands,VGB,2013,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,655
British Virgin Islands,VGB,2012,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,647
British Virgin Islands,VGB,2011,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,634
British Virgin Islands,VGB,2010,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,655
British Virgin Islands,VGB,2009,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,640
British Virgin Islands,VGB,2007,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,620
British Virgin Islands,VGB,2006,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,664
British Virgin Islands,VGB,2005,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,639
British Virgin Islands,VGB,2004,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,459
British Virgin Islands,VGB,2003,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,484
British Virgin Islands,VGB,2002,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,495
British Virgin Islands,VGB,2001,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,509
British Virgin Islands,VGB,2000,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,432
British Virgin Islands,VGB,1999,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,481
British Virgin Islands,VGB,2018,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,406
British Virgin Islands,VGB,2017,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,532
British Virgin Islands,VGB,2016,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,369
British Virgin Islands,VGB,2015,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,351
British Virgin Islands,VGB,2014,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,347
British Virgin Islands,VGB,2013,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,366
British Virgin Islands,VGB,2012,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,357
British Virgin Islands,VGB,2011,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,350
British Virgin Islands,VGB,2010,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,359
British Virgin Islands,VGB,2009,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,361
British Virgin Islands,VGB,2007,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,350
British Virgin Islands,VGB,2006,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,362
British Virgin Islands,VGB,2005,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,341
British Virgin Islands,VGB,2004,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,249
British Virgin Islands,VGB,2003,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,286
British Virgin Islands,VGB,2002,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,261
British Virgin Islands,VGB,2001,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,259
British Virgin Islands,VGB,2000,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,230
